"Easting","Northing","Latitude","Longitude","Family","Cover_Class","Number","Genus_species"
NA,NA,"35.234584","-115.795041","Cactaceae","Basalt cobble","1","Ferocactus cylindraceus"
NA,NA,"35.234584","-115.795041","Cactaceae","Basalt cobble","3","Cylindropuntia ramosissima"
NA,NA,"35.234584","-115.795041","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234603","-115.794999","Cactaceae","Basalt cobble","1","Ferocactus cylindraceus"
NA,NA,"35.234603","-115.794999","Ephedraceae","Basalt cobble","2","Ephedra viridis"
NA,NA,"35.234603","-115.794999","Poaceae","Basalt cobble","6","Unknown"
NA,NA,"35.234603","-115.794999","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234603","-115.794999","null","Basalt cobble","TNTC","Unknown"
NA,NA,"35.234614","-115.794943","Cactaceae","live plant","5","Cylindropuntia ramosissima"
NA,NA,"35.234614","-115.794943","Cactaceae","live plant","1","Echinocereus engelmannii"
NA,NA,"35.234614","-115.794943","Cactaceae","live plant","1","Ferocactus cylindraceus"
NA,NA,"35.234614","-115.794943","Poaceae","live plant","TNTC","Unknown"
NA,NA,"35.234614","-115.794943","Poaceae","live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234619","-115.794894","Cactaceae","live plant","1","Cylindropuntia ramosissima"
NA,NA,"35.234619","-115.794894","Cactaceae","live plant","1","Echinocereus engelmannii"
NA,NA,"35.234619","-115.794894","Ephedraceae","live plant","1","Ephedra viridis"
NA,NA,"35.234619","-115.794894","Cactaceae","live plant","3","Echinocactus polycephalus"
NA,NA,"35.234619","-115.794894","Poaceae","live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234619","-115.794894","Poaceae","live plant","10","Unknown"
NA,NA,"35.234626","-115.794861","Zygophyllaceae","Basalt cobble","1","Larrea tridentata"
NA,NA,"35.234626","-115.794861","Ephedraceae","Basalt cobble","1","Ephedra viridis"
NA,NA,"35.234626","-115.794861","null","Basalt cobble","TNTC","Unknown"
NA,NA,"35.234626","-115.794861","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234626","-115.794861","Poaceae","Basalt cobble","TNTC","Unknown"
NA,NA,"35.23463","-115.794823","Cactaceae","Basalt gravel","1","Ferocactus cylindraceus"
NA,NA,"35.23463","-115.794823","Zygophyllaceae","Basalt gravel","1","Larrea tridentata"
NA,NA,"35.23463","-115.794823","Ephedraceae","Basalt gravel","1","Ephedra viridis"
NA,NA,"35.23463","-115.794823","Cactaceae","Basalt gravel","1","Cylindropuntia ramosissima"
NA,NA,"35.23463","-115.794823","Poaceae","Basalt gravel","2","Unknown"
NA,NA,"35.23463","-115.794823","Poaceae","Basalt gravel","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23463","-115.794823","null","Basalt gravel","TNTC","Unknown"
NA,NA,"35.234633","-115.794744","Zygophyllaceae","Basalt gravel","2","Larrea tridentata"
NA,NA,"35.234633","-115.794744","Ephedraceae","Basalt gravel","2","Ephedra viridis"
NA,NA,"35.234633","-115.794744","Poaceae","Basalt gravel","TNTC","Unknown"
NA,NA,"35.234633","-115.794744","Poaceae","Basalt gravel","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235431","-115.795262","Malvaceae","Live Plant","1","Sphaeralcea ambigua"
NA,NA,"35.235431","-115.795262","Agavaceae","Live Plant","1","Yucca schidigera"
NA,NA,"35.235431","-115.795262","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235431","-115.795262","Poaceae","Live Plant","TNTC","Unknown"
NA,NA,"35.235431","-115.795262","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.235431","-115.795262","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.235431","-115.795262","Poaceae","Live Plant","1","Unknown"
NA,NA,"35.235431","-115.795262","null","Live Plant","TNTC","Unknown"
NA,NA,"35.235287","-115.795139","Ephedraceae","Gravel","1","Ephedra viridis"
NA,NA,"35.235287","-115.795139","Solanaceae","Gravel","1","Lycium andersonii"
NA,NA,"35.235287","-115.795139","Polygonaceae","Gravel","1","Eriogonum inflatum"
NA,NA,"35.235287","-115.795139","Poaceae","Gravel","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235287","-115.795139","Poaceae","Gravel","5","Unknown"
NA,NA,"35.235287","-115.795139","Poaceae","Gravel","TNTC","Unknown"
NA,NA,"35.235292","-115.795108","Malvaceae","Gravel","1","Sphaeralcea ambigua"
NA,NA,"35.235292","-115.795108","Poaceae","Gravel","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235292","-115.795108","Zygophyllaceae","Gravel","1","Larrea tridentata"
NA,NA,"35.235257","-115.795064","Malvaceae","Basalt","1","Sphaeralcea ambigua"
NA,NA,"35.235257","-115.795064","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235257","-115.795064","null","Basalt","1","Unknown"
NA,NA,"35.235274","-115.795015","Cactaceae","Basalt","1","Ferocactus cylindraceus"
NA,NA,"35.235274","-115.795015","Zygophyllaceae","Basalt","1","Larrea tridentata"
NA,NA,"35.235274","-115.795015","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235283","-115.794945","Ephedraceae","Basalt","1","Ephedra viridis"
NA,NA,"35.235283","-115.794945","Cactaceae","Basalt","1","Ferocactus cylindraceus"
NA,NA,"35.235283","-115.794945","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235283","-115.794945","null","Basalt","1","Unknown"
NA,NA,"35.235281","-115.794915","Asteraceae","Gravel","3","Baccharis salicina"
NA,NA,"35.235281","-115.794915","Lamiaceae","Gravel","2","Salvia columbariae"
NA,NA,"35.235281","-115.794915","Poaceae","Gravel","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235279","-115.794907","Cleomaceae","Grass","1","Peritoma arborea"
NA,NA,"35.235279","-115.794907","Asteraceae","Grass","1","Baccharis salicina"
NA,NA,"35.235279","-115.794907","Poaceae","Grass","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235279","-115.794907","Poaceae","Grass","TNTC","Unknown"
NA,NA,"35.235279","-115.794907","null","Grass","2","Unknown"
NA,NA,"35.23531","-115.794845","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.23531","-115.794845","Polygonaceae","Live Plant","1","Eriogonum inflatum"
NA,NA,"35.23531","-115.794845","Asteraceae","Live Plant","1","Ericameria paniculata"
NA,NA,"35.23531","-115.794845","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23531","-115.794845","Poaceae","Live Plant","3","Unknown"
NA,NA,"35.235247","-115.794788","Cactaceae","Live Plant","1","Echinocereus engelmannii"
NA,NA,"35.235247","-115.794788","Cactaceae","Live Plant","1","Ferocactus cylindraceus"
NA,NA,"35.235247","-115.794788","Solanaceae","Live Plant","1","Lycium andersonii"
NA,NA,"35.235247","-115.794788","Malvaceae","Live Plant","1","Sphaeralcea ambigua"
NA,NA,"35.235247","-115.794788","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235104","-115.795214","Zygophyllaceae","Dirt","1","Larrea tridentata"
NA,NA,"35.235104","-115.795214","Ephedraceae","Dirt","1","Ephedra viridis"
NA,NA,"35.235104","-115.795214","Poaceae","Dirt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235104","-115.795214","Malvaceae","Dirt","1","Sphaeralcea ambigua"
NA,NA,"35.235099","35.235099","Chenopodiaceae","Live Plant","1","Atriplex polycarpa"
NA,NA,"35.235099","35.235099","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.235099","35.235099","Malvaceae","Live Plant","2","Sphaeralcea ambigua"
NA,NA,"35.235099","35.235099","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235099","35.235099","null","Live Plant","1","Unknown"
NA,NA,"35.235099","35.235099","Agavaceae","Live Plant","1","Yucca schidigera"
NA,NA,"35.235088","-115.795311","Cactaceae","Basalt","1","Cylindropuntia acanthocarpa"
NA,NA,"35.235088","-115.795311","Chenopodiaceae","Basalt","1","Atriplex polycarpa"
NA,NA,"35.235088","-115.795311","Poaceae","Basalt","8","Bromus madritensis ssp. rubens"
NA,NA,"35.235131","-115.795377","Ephedraceae","Basalt","1","Ephedra viridis"
NA,NA,"35.235131","-115.795377","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235131","-115.795377","null","Basalt","1","Unknown"
NA,NA,"35.235152","-115.795428","Malvaceae","Basalt","2","Sphaeralcea ambigua"
NA,NA,"35.235152","-115.795428","Ephedraceae","Basalt","1","Ephedra viridis"
NA,NA,"35.235152","-115.795428","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235141","-115.795462","Chenopodiaceae","Basalt","2","Atriplex polycarpa"
NA,NA,"35.235141","-115.795462","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23516","-115.795570","Chenopodiaceae","Basalt","1","Atriplex polycarpa"
NA,NA,"35.23516","-115.795570","Cactaceae","Basalt","1","Opuntia basilaris"
NA,NA,"35.23516","-115.795570","Asteraceae","Basalt","1","Ambrosia dumosa"
NA,NA,"35.23516","-115.795570","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235146","-115.795621","Cactaceae","Basalt","2","Ferocactus cylindraceus"
NA,NA,"35.235146","-115.795621","Malvaceae","Basalt","1","Sphaeralcea ambigua"
NA,NA,"35.235146","-115.795621","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.235143","-115.795710","Cactaceae","Basalt","1","Ferocactus cylindraceus"
NA,NA,"35.235143","-115.795710","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23513","-115.795744","Zygophyllaceae","Dead Plant","1","Larrea tridentata"
NA,NA,"35.23513","-115.795744","Fabaceae","Dead Plant","1","Senegalia greggii"
NA,NA,"35.23513","-115.795744","Viscaceae","Dead Plant","2","Phoradendron californicum"
NA,NA,"35.23513","-115.795744","Poaceae","Dead Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234874","-115.795223","Cactaceae","Live Plant","1","Cylindropuntia ramosissima"
NA,NA,"35.234874","-115.795223","Chenopodiaceae","Live Plant","1","Atriplex polycarpa"
NA,NA,"35.234874","-115.795223","Cactaceae","Live Plant","1","Ferocactus cylindraceus"
NA,NA,"35.234874","-115.795223","Agavaceae","Live Plant","1","Yucca schidigera"
NA,NA,"35.234874","-115.795223","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234874","-115.795223","null","Live Plant","2","Unknown"
NA,NA,"35.234874","-115.795223","Poaceae","Live Plant","6","Unknown"
NA,NA,"35.234874","-115.795223","Poaceae","Live Plant","3","Unknown"
NA,NA,"35.234835","-115.795145","Zygophyllaceae","Basalt","1","Larrea tridentata"
NA,NA,"35.234835","-115.795145","Polygonaceae","Basalt","2","Chorizanthe rigida"
NA,NA,"35.234835","-115.795145","Poaceae","Basalt","1","Unknown"
NA,NA,"35.234835","-115.795145","Poaceae","Basalt","TNTC","Unknown"
NA,NA,"35.234835","-115.795145","null","Basalt","2","Unknown"
NA,NA,"35.234813","-115.795085","Polygonaceae","Basalt","3","Chorizanthe rigida"
NA,NA,"35.234813","-115.795085","Poaceae","Basalt","10","Bromus madritensis ssp. rubens"
NA,NA,"35.234813","-115.795085","Poaceae","Basalt","TNTC","Unknown"
NA,NA,"35.234813","-115.795085","Poaceae","Basalt","3","Unknown"
NA,NA,"35.234813","-115.795085","null","Basalt","1","Unknown"
NA,NA,"35.234794","-115.795027","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.234794","-115.795027","Poaceae","Live Plant","5","Bromus madritensis ssp. rubens"
NA,NA,"35.234818","-115.794982","Chenopodiaceae","Basalt","1","Atriplex polycarpa"
NA,NA,"35.234818","-115.794982","Poaceae","Basalt","4","Bromus madritensis ssp. rubens"
NA,NA,"35.234818","-115.794982","Poaceae","Basalt","1","Unknown"
NA,NA,"35.234818","-115.794982","null","Basalt","1","Unknown"
NA,NA,"35.234832","-115.794934","Cactaceae","Basalt","1","Ferocactus cylindraceus"
NA,NA,"35.234832","-115.794934","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234832","-115.794934","null","Basalt","2","Unknown"
NA,NA,"35.234847","-115.794887","Cactaceae","Live Plant","1","Opuntia basilaris"
NA,NA,"35.234847","-115.794887","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.234847","-115.794887","Agavaceae","Live Plant","1","Yucca schidigera"
NA,NA,"35.234847","-115.794887","Poaceae","Live Plant","15","Bromus madritensis ssp. rubens"
NA,NA,"35.234847","-115.794887","null","Live Plant","2","Unknown"
NA,NA,"35.234848","-115.794805","Cactaceae","Basalt","1","Ferocactus cylindraceus"
NA,NA,"35.234848","-115.794805","Solanaceae","Basalt","1","Lycium andersonii"
NA,NA,"35.234848","-115.794805","Ephedraceae","Basalt","1","Ephedra viridis"
NA,NA,"35.234848","-115.794805","Poaceae","Basalt","10","Bromus madritensis ssp. rubens"
NA,NA,"35.234848","-115.794805","null","Basalt","1","Unknown"
NA,NA,"35.234873","-115.794710","Ephedraceae","Basalt","1","Ephedra viridis"
NA,NA,"35.234873","-115.794710","Polygonaceae","Basalt","2","Chorizanthe rigida"
NA,NA,"35.234873","-115.794710","Poaceae","Basalt","5","Bromus madritensis ssp. rubens"
NA,NA,"35.234873","-115.794710","Poaceae","Basalt","4","Unknown"
NA,NA,"35.234873","-115.794710","Poaceae","Basalt","2","Unknown"
NA,NA,"35.234873","-115.794710","null","Basalt","1","Unknown"
NA,NA,"35.23488","-115.794698","Cactaceae","Basalt","1","Echinocereus engelmannii"
NA,NA,"35.23488","-115.794698","Zygophyllaceae","Basalt","2","Larrea tridentata"
NA,NA,"35.23488","-115.794698","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23488","-115.794698","Poaceae","Basalt","2","Unknown"
NA,NA,"35.23488","-115.794698","Poaceae","Basalt","5","Unknown"
NA,NA,"35.234661","-115.795247","Chenopodiaceae","Live Plant","1","Atriplex polycarpa"
NA,NA,"35.234661","-115.795247","Cactaceae","Live Plant","1","Cylindropuntia ramosissima"
NA,NA,"35.234661","-115.795247","Cactaceae","Live Plant","2","Ferocactus cylindraceus"
NA,NA,"35.234661","-115.795247","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234661","-115.795247","null","Live Plant","3","Unknown"
NA,NA,"35.234658","-115.795304","Chenopodiaceae","Live Plant","1","Atriplex polycarpa"
NA,NA,"35.234658","-115.795304","Cactaceae","Live Plant","1","Echinocereus engelmannii"
NA,NA,"35.234658","-115.795304","Poaceae","Live Plant","4","Unknown"
NA,NA,"35.234658","-115.795304","Poaceae","Live Plant","3","Unknown"
NA,NA,"35.234658","-115.795304","Poaceae","Live Plant","3","Bromus madritensis ssp. rubens"
NA,NA,"35.234658","-115.795304","null","Live Plant","3","Unknown"
NA,NA,"35.234664","-115.795361","Chenopodiaceae","Live Plant","1","Atriplex polycarpa"
NA,NA,"35.234664","-115.795361","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.234664","-115.795361","Poaceae","Live Plant","TNTC","Unknown"
NA,NA,"35.234664","-115.795361","Poaceae","Live Plant","2","Bromus madritensis ssp. rubens"
NA,NA,"35.234664","-115.795361","null","Live Plant","3","Unknown"
NA,NA,"35.234668","-115.795401","Agavaceae","Basalt","1","Yucca schidigera"
NA,NA,"35.234668","-115.795401","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234668","-115.795401","null","Basalt","3","Unknown"
NA,NA,"35.234668","-115.795463","Cactaceae","Rock","1","Cylindropuntia ramosissima"
NA,NA,"35.234668","-115.795463","Ephedraceae","Rock","1","Ephedra viridis"
NA,NA,"35.234668","-115.795463","Zygophyllaceae","Rock","1","Larrea tridentata"
NA,NA,"35.234668","-115.795463","Poaceae","Rock","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234668","-115.795463","null","Rock","3","Unknown"
NA,NA,"35.234676","-115.795532","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.234676","-115.795532","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234694","-115.795597","Cactaceae","Live Plant","1","Echinocereus engelmannii"
NA,NA,"35.234694","-115.795597","Cactaceae","Live Plant","1","Cylindropuntia ramosissima"
NA,NA,"35.234694","-115.795597","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234694","-115.795597","Poaceae","Live Plant","3","Unknown"
NA,NA,"35.234694","-115.795597","null","Live Plant","3","Unknown"
NA,NA,"35.234673","-115.795647","Cactaceae","Live Plant","2","Echinocereus engelmannii"
NA,NA,"35.234673","-115.795647","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.234673","-115.795647","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234673","-115.795647","null","Live Plant","3","Unknown"
NA,NA,"35.234695","-115.795733","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.234695","-115.795733","Poaceae","Basalt","3","Unknown"
NA,NA,"35.234695","-115.795733","Poaceae","Basalt","4","Unknown"
NA,NA,"35.234695","-115.795733","null","Basalt","3","Unknown"
NA,NA,"35.234548","-115.794977","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.234548","-115.794977","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.234548","-115.794977","null","Live Plant","3","Unknown"
NA,NA,"35.234548","-115.794977","Poaceae","Live Plant","15","Bromus madritensis ssp. rubens"
NA,NA,"35.234548","-115.794977","Poaceae","Live Plant","11","Unknown"
NA,NA,"35.234541","-115.794943","Poaceae","Rock","4","Unknown"
NA,NA,"35.234541","-115.794943","Poaceae","Rock","13","Bromus madritensis ssp. rubens"
NA,NA,"35.234541","-115.794943","Pteridaceae","Rock","2","Notholaena californica"
NA,NA,"35.234541","-115.794943","Poaceae","Rock","3","Unknown"
NA,NA,"35.234541","-115.794943","null","Rock","3","Unknown"
NA,NA,"35.234559","-115.794893","Zygophyllaceae","Basalt","1","Larrea tridentata"
NA,NA,"35.234559","-115.794893","Poaceae","Basalt","TNTC","Unknown"
NA,NA,"35.234559","-115.794893","Poaceae","Basalt","6","Bromus madritensis ssp. rubens"
NA,NA,"35.234559","-115.794893","Malvaceae","Basalt","2","Sphaeralcea ambigua"
NA,NA,"35.234585","-115.794849","Poaceae","Basalt","5","Bromus madritensis ssp. rubens"
NA,NA,"35.234585","-115.794849","Poaceae","Basalt","3","Unknown"
NA,NA,"35.234585","-115.794849","Polygonaceae","Basalt","1","Chorizanthe rigida"
NA,NA,"35.234585","-115.794849","Zygophyllaceae","Basalt","1","Larrea tridentata"
NA,NA,"35.234605","-115.794795","Agavaceae","Live Plant","1","Yucca schidigera"
NA,NA,"35.234605","-115.794795","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.234605","-115.794795","Poaceae","Live Plant","3","Bromus madritensis ssp. rubens"
NA,NA,"35.234605","-115.794795","null","Live Plant","TNTC","Unknown"
NA,NA,"35.234605","-115.794795","Poaceae","Live Plant","TNTC","Unknown"
NA,NA,"35.237582","-115.798938","Asteraceae","Live plant","1","Baccharis salicina"
NA,NA,"35.237582","-115.798938","Boraginaceae","Live plant","10","Plagiobothrys jonesii"
NA,NA,"35.237582","-115.798938","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.237582","-115.798938","null","Live plant","3","Unknown"
NA,NA,"35.237644","-115.798938","Saururaceae","Live plant","TNTC","Anemopsis californica"
NA,NA,"35.237644","-115.798938","Asteraceae","Live plant","2","Baccharis salicina"
NA,NA,"35.237644","-115.798938","Asteraceae","Live plant","2","Lepidospartum squamatum"
NA,NA,"35.237644","-115.798938","Poaceae","Live plant","TNTC","Phragmites australis"
NA,NA,"35.237676","-115.798927","Asteraceae","Live plant","4","Baccharis salicina"
NA,NA,"35.237676","-115.798927","Brassicaceae","Live plant","20","Lepidium densiflorum"
NA,NA,"35.237676","-115.798927","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.237676","-115.798927","Boraginaceae","Live plant","3","Plagiobothrys jonesii"
NA,NA,"35.237676","-115.798927","null","Live plant","10","Unknown"
NA,NA,"35.23771","-115.798948","Asteraceae","Gravel","1","Baccharis salicina"
NA,NA,"35.23771","-115.798948","Boraginaceae","Gravel","4","Plagiobothrys jonesii"
NA,NA,"35.23771","-115.798948","null","Gravel","10","Unknown"
NA,NA,"35.23771","-115.798948","Brassicaceae","Gravel","1","Lepidium densiflorum"
NA,NA,"35.23771","-115.798948","Ephedraceae","Gravel","1","Ephedra viridis"
NA,NA,"35.237769","-115.798971","Polygonaceae","Gravel","52","Eriogonum deflexum"
